Name,SMILES,Type,CAS,MeltingPoint,BoilingPoint,LHV,FlashPoint,Density,OC,MolWt,LFL,UFL
Sec-Butylcyclohexane,CCC(C)C1CCCCC1,not biofuel,CCC(C)C1CCCCC1,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
"1,4-Dimethylcyclohexane",CC1(C)CCCCC1,not biofuel,CC1(C)CCCCC1,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
2-Methyl-1-Heptene,CC(C)CCCCCC=C,not biofuel,C=CCCCCCC(C)C,140.26999999999998,140.15650064,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998,140.26999999999998
"5,5-Dimethyl-2-hexene",CC=CCC(C)(C)C,not biofuel,CC=CCC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,2-Dimethyl-3-hexene",CCC=CC(C)(C)C,not biofuel,CCC=CC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,3-Dimethyl-3-hexene",CCC=C(C)C(C)C,not biofuel,CCC=C(C)C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4-Dimethyl-3-hexene",CCC(C)=CC(C)C,not biofuel,CCC(C)=CC(C)C,112.21599999999997,112.12520051199999,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997
"2,5-Dimethyl-3-hexene",CC(C)C=CC(C)C,not biofuel,CC(C)C=CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,4-Dimethyl-2-hexene",CCC(C)C=C(C)C,not biofuel,CCC(C)C=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"2,5-Dimethyl-2-hexene",CC(C)CC=C(C)C,not biofuel,CC(C)=CCC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,4-Dimethyl-2-hexene",CCC(C)C(C)=CC,not biofuel,CC=C(C)C(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,5-Dimethyl-2-hexene",CC=C(C)CC(C)C,not biofuel,CC=C(C)CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"4,4-Dimethyl-2-hexene",CCC(C)(C)C=CC,not biofuel,CC=CC(C)(C)CC,112.21599999999997,112.12520051199999,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997,112.21599999999997
"4,5-Dimethyl-2-hexene",CC=CC(C)C(C)C,not biofuel,CC=CC(C)C(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,4-Dimethyl-1-hexene",CCC(C)CC(C)=C,not biofuel,C=C(C)CC(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,5-Dimethyl-1-hexene",CC(C)CCC(C)=C,not biofuel,C=C(C)CCC(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"3,4-Dimethyl-1-hexene",CCC(C)C(C)C=C,not biofuel,C=CC(C)C(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"3,5-Dimethyl-1-hexene",CC(C)CC(C)C=C,not biofuel,C=CC(C)CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"4,5-Dimethyl-1-hexene",CC(C)C(C)CC=C,not biofuel,C=CCC(C)C(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"3,3-Dimethyl-1-hexene",CCCC(C)(C)C=C,not biofuel,C=CC(C)(C)CCC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"4,4-Dimethyl-1-hexene",CCC(C)(C)CC=C,not biofuel,C=CCC(C)(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
"5,5-Dimethyl-1-hexene",CC(C)(C)CCC=C,not biofuel,C=CCCC(C)(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,3-Dimethyl-2-hexene",CCCC(C)=C(C)C,not biofuel,CCCC(C)=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
2-methyl-2-heptene,CCCCC=C(C)C,not biofuel,CCCCC=C(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
3-methyl-2-heptene,CCCCC(C)=CC,not biofuel,CC=C(C)CCCC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
4-methyl-2-heptene,CCCC(C)C=CC,not biofuel,CC=CC(C)CCC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
5-methyl-2-heptene,CCC(C)CC=CC,not biofuel,CC=CCC(C)CC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
6-methyl-2-heptene,CC=CCCC(C)C,not biofuel,CC=CCCC(C)C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
2-methyl-3-heptene,CCCC=CC(C)C,not biofuel,CCCC=CC(C)C,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
3-methyl-3-heptene,CCCC=C(C)CC,not biofuel,CCCC=C(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
4-methyl-3-heptene,CCCC(C)=CCC,not biofuel,CCC=C(C)CCC,112.21599999999998,112.12520051199999,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998,112.21599999999998
5-methyl-3-heptene,CCC=CC(C)CC,not biofuel,CCC=CC(C)CC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"2,3-Dimethyl-1-hexene",CCCC(C)C(C)=C,not biofuel,C=C(C)C(C)CCC,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
Ethylcyclopentane,CCC1CCCC1,not biofuel,CCC1CCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
"1,1-Dimethylcyclopentane",CC1(C)CCCC1,not biofuel,CC1(C)CCCC1,98.18900000000001,98.109550448,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001,98.18900000000001
"1,2-Dimethylcyclopentane",CC1CCCC1C,not biofuel,CC1CCCC1C,98.189,98.109550448,98.189,98.189,98.189,98.189,98.189,98.189,98.189
"cis-1,3-Dimethylcyclopentane",CC1CCC(C1)C,not biofuel,CC1CCC(C)C1,98.189,98.109550448,98.189,98.189,98.189,98.189,98.189,98.189,98.189
Isopropylcyclopentane,CC(C)C1CCCC1,not biofuel,CC(C)C1CCCC1,112.21600000000001,112.12520051199999,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001,112.21600000000001
1-Ethyl-3-methylcyclopentane,CCC1CCC(C)C1,not biofuel,CCC1CCC(C)C1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,2-Dimethylcyclohexane",CC1CCCCC1C,not biofuel,CC1CCCCC1C,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,3-Dimethylcyclohexane",CC1CCCC(C)C1,not biofuel,CC1CCCC(C)C1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,4-Dimethylcyclohexane",CC1CCC(C)CC1,not biofuel,CC1CCC(C)CC1,112.216,112.12520051199999,112.216,112.216,112.216,112.216,112.216,112.216,112.216
"1,1,2-Trimethylcyclohexane",CC1CCCCC1(C)C,not biofuel,CC1CCCCC1(C)C,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,1,3-Trimethylcyclohexane",CC1CCCC(C)(C)C1,not biofuel,CC1CCCC(C)(C)C1,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,2,3-Trimethylcyclohexane",CC1CCCC(C)C1C,not biofuel,CC1CCCC(C)C1C,126.24299999999998,126.14085057599999,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998
"1,2,4-Trimethylcyclohexane",CC1CCC(C)C(C)C1,not biofuel,CC1CCC(C)C(C)C1,126.24299999999998,126.14085057599999,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998,126.24299999999998
"1,3,5-Trimethylcyclohexane",CC1CC(C)CC(C)C1,not biofuel,CC1CC(C)CC(C)C1,126.243,126.14085057599999,126.243,126.243,126.243,126.243,126.243,126.243,126.243
"1,1-Dimethylcycloheptane",CC1(C)CCCCCC1,not biofuel,CC1(C)CCCCCC1,126.24300000000001,126.14085057599999,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001
Ethylcycloheptane,CCC1CCCCCC1,not biofuel,CCC1CCCCCC1,126.24300000000001,126.14085057599999,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001,126.24300000000001
3-Ethylpentane,CCC(CC)CC,not biofuel,CCC(CC)CC,100.205,100.12520051199999,100.205,100.205,100.205,100.205,100.205,100.205,100.205
"2,2,3-Trimethylbutane",CC(C)C(C)(C)C,not biofuel,CC(C)C(C)(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
2-Methylheptane,CCCCCC(C)C,not biofuel,CCCCCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,3-Dimethylhexane",CCCC(C)C(C)C,not biofuel,CCCC(C)C(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,4-Dimethylhexane",CCC(C)CC(C)C,not biofuel,CCC(C)CC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,5-Dimethylhexane",CC(C)CCC(C)C,not biofuel,CC(C)CCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"3,3-Dimethylhexane",CCCC(C)(C)CC,not biofuel,CCCC(C)(C)CC,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"2,2-Dimethylhexane",CCCCC(C)(C)C,not biofuel,CCCCC(C)(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
"3,4-Dimethylhexane",CCC(C)C(C)CC,not biofuel,CCC(C)C(C)CC,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
3-Ethylhexane,CCCC(CC)CC,not biofuel,CCCC(CC)CC,114.232,114.14085057599999,114.232,114.232,114.232,114.232,114.232,114.232,114.232
"2,3-Dimethylpentane",CCC(C)C(C)C,not biofuel,CCC(C)C(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
"2,4-Dimethylpentane",CC(C)CC(C)C,not biofuel,CC(C)CC(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
3-Ethylpentane,CCC(CC)CC,not biofuel,CCC(CC)CC,100.205,100.12520051199999,100.205,100.205,100.205,100.205,100.205,100.205,100.205
"2,2,3-Trimethylbutane",CC(C)C(C)(C)C,not biofuel,CC(C)C(C)(C)C,100.20499999999998,100.12520051199999,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998,100.20499999999998
2-Methylheptane,CCCCCC(C)C,not biofuel,CCCCCC(C)C,114.23199999999999,114.14085057599999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999,114.23199999999999
